hashtag,date,n
#economiaverde,2021-10-25T02,0.0
#economiaverde,2021-10-25T03,0.0
#economiaverde,2021-10-25T04,0.0
#economiaverde,2021-10-25T05,0.0
#economiaverde,2021-10-25T06,0.0
#economiaverde,2021-10-25T07,0.0
#economiaverde,2021-10-25T08,0.0
#economiaverde,2021-10-25T09,0.0
#economiaverde,2021-10-25T10,0.0
#economiaverde,2021-10-25T11,0.0
#economiaverde,2021-10-25T12,0.0
#economiaverde,2021-10-25T13,0.0
#economiaverde,2021-10-25T14,0.0
#economiaverde,2021-10-25T15,0.0
#economiaverde,2021-10-25T16,0.0
#economiaverde,2021-10-25T17,0.0
#economiaverde,2021-10-25T18,0.0
#economiaverde,2021-10-25T19,0.0
#economiaverde,2021-10-25T20,0.0
#economiaverde,2021-10-25T21,0.0
#economiaverde,2021-10-25T22,0.0
#economiaverde,2021-10-25T23,0.0
#economiaverde,2021-10-26T00,0.0
#economiaverde,2021-10-26T01,0.0
#economiaverde,2021-10-26T02,0.0
#economiaverde,2021-10-26T03,0.0
#economiaverde,2021-10-26T04,0.0
#economiaverde,2021-10-26T05,0.0
#economiaverde,2021-10-26T06,0.0
#economiaverde,2021-10-26T07,0.0
#economiaverde,2021-10-26T08,0.0
#economiaverde,2021-10-26T09,0.0
#economiaverde,2021-10-26T10,0.0
#economiaverde,2021-10-26T11,0.0
#economiaverde,2021-10-26T12,0.0
#economiaverde,2021-10-26T13,0.0
#economiaverde,2021-10-26T14,0.0
#economiaverde,2021-10-26T15,0.0
#economiaverde,2021-10-26T16,84.66666666666667
#economiaverde,2021-10-26T17,100.66666666666667
#economiaverde,2021-10-26T18,100.66666666666667
#economiaverde,2021-10-26T19,16.0
#economiaverde,2021-10-26T20,0.0
#economiaverde,2021-10-26T21,0.3333333333333333
#economiaverde,2021-10-26T22,0.3333333333333333
#economiaverde,2021-10-26T23,0.3333333333333333
#economiaverde,2021-10-27T00,0.0
#economiaverde,2021-10-27T01,0.0
#economiaverde,2021-10-27T02,0.0
#economiaverde,2021-10-27T03,0.0
#economiaverde,2021-10-27T04,0.0
#economiaverde,2021-10-27T05,0.0
#economiaverde,2021-10-27T06,0.0
#economiaverde,2021-10-27T07,0.0
#economiaverde,2021-10-27T08,0.0
#economiaverde,2021-10-27T09,0.0
#economiaverde,2021-10-27T10,0.0
#economiaverde,2021-10-27T11,0.0
#economiaverde,2021-10-27T12,0.0
#economiaverde,2021-10-27T13,0.0
#economiaverde,2021-10-27T14,0.0
#economiaverde,2021-10-27T15,0.0
#economiaverde,2021-10-27T16,0.0
#economiaverde,2021-10-27T17,0.0
#economiaverde,2021-10-27T18,0.0
#economiaverde,2021-10-27T19,0.0
#economiaverde,2021-10-27T20,0.0
#economiaverde,2021-10-27T21,0.0
#economiaverde,2021-10-27T22,0.0
#economiaverde,2021-10-27T23,0.0
#economiaverde,2021-10-28T00,0.0
#economiaverde,2021-10-28T01,0.0
#economiaverde,2021-10-28T02,0.0
#economiaverde,2021-10-28T03,0.0
#economiaverde,2021-10-28T04,0.0
#economiaverde,2021-10-28T05,0.0
#economiaverde,2021-10-28T06,0.0
#economiaverde,2021-10-28T07,0.0
#economiaverde,2021-10-28T08,0.0
#economiaverde,2021-10-28T09,0.0
#economiaverde,2021-10-28T10,0.0
#economiaverde,2021-10-28T11,0.0
#economiaverde,2021-10-28T12,0.0
#economiaverde,2021-10-28T13,0.0
#economiaverde,2021-10-28T14,0.0
#economiaverde,2021-10-28T15,0.0
#economiaverde,2021-10-28T16,0.0
#economiaverde,2021-10-28T17,0.0
#economiaverde,2021-10-28T18,0.0
#economiaverde,2021-10-28T19,0.0
#economiaverde,2021-10-28T20,0.0
#economiaverde,2021-10-28T21,0.0
#economiaverde,2021-10-28T22,0.0
#economiaverde,2021-10-28T23,0.0
#economiaverde,2021-10-29T00,0.0
#economiaverde,2021-10-29T01,0.0
#economiaverde,2021-10-29T02,0.0
#economiaverde,2021-10-29T03,0.0
#economiaverde,2021-10-29T04,0.0
#economiaverde,2021-10-29T05,0.0
#economiaverde,2021-10-29T06,0.0
#economiaverde,2021-10-29T07,0.0
#economiaverde,2021-10-29T08,0.0
#energy,2021-10-24T08,1.3333333333333333
#energy,2021-10-24T09,1.6666666666666667
#energy,2021-10-24T10,1.3333333333333333
#energy,2021-10-24T11,1.3333333333333333
#energy,2021-10-24T12,1.6666666666666667
#energy,2021-10-24T13,1.6666666666666667
#energy,2021-10-24T14,1.6666666666666667
#energy,2021-10-24T15,2.6666666666666665
#energy,2021-10-24T16,2.0
#energy,2021-10-24T17,3.0
#energy,2021-10-24T18,1.6666666666666667
#energy,2021-10-24T19,2.6666666666666665
#energy,2021-10-24T20,1.3333333333333333
#energy,2021-10-24T21,2.3333333333333335
#energy,2021-10-24T22,2.3333333333333335
#energy,2021-10-24T23,3.3333333333333335
#energy,2021-10-25T00,15.666666666666666
#energy,2021-10-25T01,29.666666666666668
#energy,2021-10-25T02,46.666666666666664
#energy,2021-10-25T03,45.666666666666664
#energy,2021-10-25T04,37.0
#energy,2021-10-25T05,26.333333333333332
#energy,2021-10-25T06,23.666666666666668
#energy,2021-10-25T07,26.666666666666668
#energy,2021-10-25T08,27.333333333333332
#energy,2021-10-25T09,24.333333333333332
#energy,2021-10-25T10,25.666666666666668
#energy,2021-10-25T11,27.0
#energy,2021-10-25T12,27.666666666666668
#energy,2021-10-25T13,21.0
#energy,2021-10-25T14,15.333333333333334
#energy,2021-10-25T15,9.333333333333334
#energy,2021-10-25T16,8.666666666666666
#energy,2021-10-25T17,8.666666666666666
#energy,2021-10-25T18,11.666666666666666
#energy,2021-10-25T19,14.0
#energy,2021-10-25T20,13.666666666666666
#energy,2021-10-25T21,13.0
#energy,2021-10-25T22,11.0
#energy,2021-10-25T23,11.0
#energy,2021-10-26T00,10.333333333333334
#energy,2021-10-26T01,9.0
#energy,2021-10-26T02,6.333333333333333
#energy,2021-10-26T03,4.333333333333333
#energy,2021-10-26T04,4.0
#energy,2021-10-26T05,6.333333333333333
#energy,2021-10-26T06,6.333333333333333
#energy,2021-10-26T07,8.0
#energy,2021-10-26T08,8.333333333333334
#energy,2021-10-26T09,11.666666666666666
#energy,2021-10-26T10,11.0
#energy,2021-10-26T11,11.333333333333334
#energy,2021-10-26T12,7.666666666666667
#energy,2021-10-26T13,6.666666666666667
#energy,2021-10-26T14,7.0
#energy,2021-10-26T15,9.0
#energy,2021-10-26T16,10.0
#energy,2021-10-26T17,7.666666666666667
#energy,2021-10-26T18,6.333333333333333
#energy,2021-10-26T19,4.333333333333333
#energy,2021-10-26T20,4.0
#energy,2021-10-26T21,3.6666666666666665
#energy,2021-10-26T22,4.0
#energy,2021-10-26T23,3.3333333333333335
#energy,2021-10-27T00,3.6666666666666665
#energy,2021-10-27T01,2.6666666666666665
#energy,2021-10-27T02,3.3333333333333335
#energy,2021-10-27T03,2.6666666666666665
#energy,2021-10-27T04,3.6666666666666665
#energy,2021-10-27T05,4.0
#energy,2021-10-27T06,5.333333333333333
#energy,2021-10-27T07,7.0
#energy,2021-10-27T08,8.0
#energy,2021-10-27T09,9.333333333333334
#energy,2021-10-27T10,9.0
#energy,2021-10-27T11,10.666666666666666
#energy,2021-10-27T12,11.333333333333334
#energy,2021-10-27T13,13.333333333333334
#energy,2021-10-27T14,13.0
#energy,2021-10-27T15,11.333333333333334
#energy,2021-10-27T16,9.333333333333334
#energy,2021-10-27T17,11.0
#energy,2021-10-27T18,10.666666666666666
#energy,2021-10-27T19,10.0
#energy,2021-10-27T20,7.0
#energy,2021-10-27T21,5.0
#energy,2021-10-27T22,4.666666666666667
#energy,2021-10-27T23,3.3333333333333335
#energy,2021-10-28T00,4.333333333333333
#energy,2021-10-28T01,5.0
#energy,2021-10-28T02,4.0
#energy,2021-10-28T03,3.3333333333333335
#energy,2021-10-28T04,3.0
#energy,2021-10-28T05,5.333333333333333
#energy,2021-10-28T06,7.0
#energy,2021-10-28T07,9.666666666666666
#energy,2021-10-28T08,10.333333333333334
#energy,2021-10-28T09,10.666666666666666
#energy,2021-10-28T10,11.333333333333334
#energy,2021-10-28T11,13.333333333333334
#energy,2021-10-28T12,22.0
#energy,2021-10-28T13,19.0
#energy,2021-10-28T14,16.666666666666668
#energy,2021-10-28T15,7.333333333333333
#energy,2021-10-28T16,7.666666666666667
#energy,2021-10-28T17,6.666666666666667
#energy,2021-10-28T18,7.666666666666667
#energy,2021-10-28T19,6.333333333333333
#energy,2021-10-28T20,6.333333333333333
#energy,2021-10-28T21,4.333333333333333
#energy,2021-10-28T22,4.666666666666667
#energy,2021-10-28T23,4.0
#energy,2021-10-29T00,4.333333333333333
#energy,2021-10-29T01,3.6666666666666665
#energy,2021-10-29T02,3.6666666666666665
#energy,2021-10-29T03,2.6666666666666665
#energy,2021-10-29T04,3.0
#energy,2021-10-29T05,2.3333333333333335
#energy,2021-10-29T06,3.6666666666666665
#energy,2021-10-29T07,6.0
#energy,2021-10-29T08,5.333333333333333
#estimates,2021-10-24T08,0.0
#estimates,2021-10-24T09,0.0
#estimates,2021-10-24T10,0.0
#estimates,2021-10-24T11,0.0
#estimates,2021-10-24T12,0.0
#estimates,2021-10-24T13,0.0
#estimates,2021-10-24T14,0.0
#estimates,2021-10-24T15,0.0
#estimates,2021-10-24T16,0.0
#estimates,2021-10-24T17,0.0
#estimates,2021-10-24T18,0.0
#estimates,2021-10-24T19,0.0
#estimates,2021-10-24T20,0.0
#estimates,2021-10-24T21,0.0
#estimates,2021-10-24T22,1.3333333333333333
#estimates,2021-10-24T23,3.3333333333333335
#estimates,2021-10-25T00,17.0
#estimates,2021-10-25T01,30.333333333333332
#estimates,2021-10-25T02,46.333333333333336
#estimates,2021-10-25T03,44.333333333333336
#estimates,2021-10-25T04,35.666666666666664
#estimates,2021-10-25T05,25.0
#estimates,2021-10-25T06,22.666666666666668
#estimates,2021-10-25T07,25.333333333333332
#estimates,2021-10-25T08,23.0
#estimates,2021-10-25T09,19.666666666666668
#estimates,2021-10-25T10,19.333333333333332
#estimates,2021-10-25T11,20.0
#estimates,2021-10-25T12,19.333333333333332
#estimates,2021-10-25T13,12.333333333333334
#estimates,2021-10-25T14,8.333333333333334
#estimates,2021-10-25T15,3.6666666666666665
#estimates,2021-10-25T16,4.333333333333333
#estimates,2021-10-25T17,5.0
#estimates,2021-10-25T18,8.333333333333334
#estimates,2021-10-25T19,11.666666666666666
#estimates,2021-10-25T20,12.666666666666666
#estimates,2021-10-25T21,12.666666666666666
#estimates,2021-10-25T22,10.0
#estimates,2021-10-25T23,10.0
#estimates,2021-10-26T00,8.333333333333334
#estimates,2021-10-26T01,7.666666666666667
#estimates,2021-10-26T02,5.0
#estimates,2021-10-26T03,3.3333333333333335
#estimates,2021-10-26T04,2.6666666666666665
#estimates,2021-10-26T05,3.3333333333333335
#estimates,2021-10-26T06,3.3333333333333335
#estimates,2021-10-26T07,2.6666666666666665
#estimates,2021-10-26T08,2.3333333333333335
#estimates,2021-10-26T09,2.3333333333333335
#estimates,2021-10-26T10,2.3333333333333335
#estimates,2021-10-26T11,1.3333333333333333
#estimates,2021-10-26T12,1.0
#estimates,2021-10-26T13,0.3333333333333333
#estimates,2021-10-26T14,0.3333333333333333
#estimates,2021-10-26T15,0.0
#estimates,2021-10-26T16,0.0
#estimates,2021-10-26T17,0.0
#estimates,2021-10-26T18,0.0
#estimates,2021-10-26T19,0.3333333333333333
#estimates,2021-10-26T20,0.3333333333333333
#estimates,2021-10-26T21,1.0
#estimates,2021-10-26T22,0.6666666666666666
#estimates,2021-10-26T23,0.6666666666666666
#estimates,2021-10-27T00,0.3333333333333333
#estimates,2021-10-27T01,0.3333333333333333
#estimates,2021-10-27T02,0.6666666666666666
#estimates,2021-10-27T03,0.3333333333333333
#estimates,2021-10-27T04,0.3333333333333333
#estimates,2021-10-27T05,0.0
#estimates,2021-10-27T06,0.0
#estimates,2021-10-27T07,0.0
#estimates,2021-10-27T08,0.0
#estimates,2021-10-27T09,0.0
#estimates,2021-10-27T10,0.0
#estimates,2021-10-27T11,0.0
#estimates,2021-10-27T12,0.0
#estimates,2021-10-27T13,0.0
#estimates,2021-10-27T14,0.0
#estimates,2021-10-27T15,0.0
#estimates,2021-10-27T16,0.0
#estimates,2021-10-27T17,0.0
#estimates,2021-10-27T18,0.0
#estimates,2021-10-27T19,0.0
#estimates,2021-10-27T20,0.0
#estimates,2021-10-27T21,0.0
#estimates,2021-10-27T22,0.0
#estimates,2021-10-27T23,0.0
#estimates,2021-10-28T00,0.0
#estimates,2021-10-28T01,0.0
#estimates,2021-10-28T02,0.0
#estimates,2021-10-28T03,0.3333333333333333
#estimates,2021-10-28T04,1.0
#estimates,2021-10-28T05,1.6666666666666667
#estimates,2021-10-28T06,1.3333333333333333
#estimates,2021-10-28T07,0.6666666666666666
#estimates,2021-10-28T08,0.0
#estimates,2021-10-28T09,0.0
#estimates,2021-10-28T10,0.0
#estimates,2021-10-28T11,0.0
#estimates,2021-10-28T12,0.6666666666666666
#estimates,2021-10-28T13,0.6666666666666666
#estimates,2021-10-28T14,0.6666666666666666
#estimates,2021-10-28T15,0.0
#estimates,2021-10-28T16,0.0
#estimates,2021-10-28T17,0.0
#estimates,2021-10-28T18,0.3333333333333333
#estimates,2021-10-28T19,0.3333333333333333
#estimates,2021-10-28T20,0.3333333333333333
#estimates,2021-10-28T21,0.0
#estimates,2021-10-28T22,0.0
#estimates,2021-10-28T23,0.0
#estimates,2021-10-29T00,0.0
#estimates,2021-10-29T01,0.0
#estimates,2021-10-29T02,0.0
#estimates,2021-10-29T03,0.0
#estimates,2021-10-29T04,0.0
#estimates,2021-10-29T05,0.0
#estimates,2021-10-29T06,0.0
#estimates,2021-10-29T07,0.0
#estimates,2021-10-29T08,0.0
#freedom,2021-10-24T08,0.0
#freedom,2021-10-24T09,0.0
#freedom,2021-10-24T10,0.0
#freedom,2021-10-24T11,0.0
#freedom,2021-10-24T12,0.0
#freedom,2021-10-24T13,0.0
#freedom,2021-10-24T14,0.0
#freedom,2021-10-24T15,0.0
#freedom,2021-10-24T16,0.0
#freedom,2021-10-24T17,0.0
#freedom,2021-10-24T18,0.0
#freedom,2021-10-24T19,0.0
#freedom,2021-10-24T20,0.0
#freedom,2021-10-24T21,0.0
#freedom,2021-10-24T22,0.0
#freedom,2021-10-24T23,0.0
#freedom,2021-10-25T00,0.0
#freedom,2021-10-25T01,0.0
#freedom,2021-10-25T02,0.0
#freedom,2021-10-25T03,0.0
#freedom,2021-10-25T04,0.0
#freedom,2021-10-25T05,0.0
#freedom,2021-10-25T06,0.0
#freedom,2021-10-25T07,0.0
#freedom,2021-10-25T08,0.0
#freedom,2021-10-25T09,0.0
#freedom,2021-10-25T10,0.0
#freedom,2021-10-25T11,0.3333333333333333
#freedom,2021-10-25T12,0.3333333333333333
#freedom,2021-10-25T13,0.3333333333333333
#freedom,2021-10-25T14,0.6666666666666666
#freedom,2021-10-25T15,0.6666666666666666
#freedom,2021-10-25T16,0.6666666666666666
#freedom,2021-10-25T17,0.0
#freedom,2021-10-25T18,0.0
#freedom,2021-10-25T19,0.0
#freedom,2021-10-25T20,0.3333333333333333
#freedom,2021-10-25T21,0.3333333333333333
#freedom,2021-10-25T22,0.6666666666666666
#freedom,2021-10-25T23,0.3333333333333333
#freedom,2021-10-26T00,0.3333333333333333
#freedom,2021-10-26T01,0.3333333333333333
#freedom,2021-10-26T02,0.3333333333333333
#freedom,2021-10-26T03,0.3333333333333333
#freedom,2021-10-26T04,0.0
#freedom,2021-10-26T05,0.0
#freedom,2021-10-26T06,0.0
#freedom,2021-10-26T07,0.0
#freedom,2021-10-26T08,0.0
#freedom,2021-10-26T09,0.0
#freedom,2021-10-26T10,0.0
#freedom,2021-10-26T11,0.0
#freedom,2021-10-26T12,0.0
#freedom,2021-10-26T13,0.0
#freedom,2021-10-26T14,0.0
#freedom,2021-10-26T15,0.0
#freedom,2021-10-26T16,0.0
#freedom,2021-10-26T17,0.0
#freedom,2021-10-26T18,0.0
#freedom,2021-10-26T19,0.0
#freedom,2021-10-26T20,0.0
#freedom,2021-10-26T21,0.0
#freedom,2021-10-26T22,0.0
#freedom,2021-10-26T23,0.0
#freedom,2021-10-27T00,0.0
#freedom,2021-10-27T01,0.0
#freedom,2021-10-27T02,0.0
#freedom,2021-10-27T03,0.0
#freedom,2021-10-27T04,0.0
#freedom,2021-10-27T05,0.0
#freedom,2021-10-27T06,0.0
#freedom,2021-10-27T07,0.0
#freedom,2021-10-27T08,0.0
#freedom,2021-10-27T09,0.0
#freedom,2021-10-27T10,0.0
#freedom,2021-10-27T11,0.0
#freedom,2021-10-27T12,0.0
#freedom,2021-10-27T13,0.0
#freedom,2021-10-27T14,0.0
#freedom,2021-10-27T15,0.0
#freedom,2021-10-27T16,0.0
#freedom,2021-10-27T17,0.0
#freedom,2021-10-27T18,0.0
#freedom,2021-10-27T19,0.0
#freedom,2021-10-27T20,0.0
#freedom,2021-10-27T21,0.3333333333333333
#freedom,2021-10-27T22,0.3333333333333333
#freedom,2021-10-27T23,0.3333333333333333
#freedom,2021-10-28T00,0.0
#freedom,2021-10-28T01,0.0
#freedom,2021-10-28T02,25.333333333333332
#freedom,2021-10-28T03,39.333333333333336
#freedom,2021-10-28T04,46.0
#freedom,2021-10-28T05,25.333333333333332
#freedom,2021-10-28T06,14.333333333333334
#freedom,2021-10-28T07,12.0
#freedom,2021-10-28T08,10.333333333333334
#freedom,2021-10-28T09,10.333333333333334
#freedom,2021-10-28T10,10.0
#freedom,2021-10-28T11,13.333333333333334
#freedom,2021-10-28T12,21.666666666666668
#freedom,2021-10-28T13,24.0
#freedom,2021-10-28T14,21.333333333333332
#freedom,2021-10-28T15,10.333333333333334
#freedom,2021-10-28T16,10.0
#freedom,2021-10-28T17,9.666666666666666
#freedom,2021-10-28T18,11.333333333333334
#freedom,2021-10-28T19,7.0
#freedom,2021-10-28T20,4.666666666666667
#freedom,2021-10-28T21,4.333333333333333
#freedom,2021-10-28T22,4.666666666666667
#freedom,2021-10-28T23,5.333333333333333
#freedom,2021-10-29T00,5.333333333333333
#freedom,2021-10-29T01,4.666666666666667
#freedom,2021-10-29T02,4.0
#freedom,2021-10-29T03,2.3333333333333335
#freedom,2021-10-29T04,1.0
#freedom,2021-10-29T05,0.0
#freedom,2021-10-29T06,1.0
#freedom,2021-10-29T07,1.0
#freedom,2021-10-29T08,1.0
#g20romesummit,2021-10-24T08,0.0
#g20romesummit,2021-10-24T09,0.0
#g20romesummit,2021-10-24T10,0.0
#g20romesummit,2021-10-24T11,0.0
#g20romesummit,2021-10-24T12,0.0
#g20romesummit,2021-10-24T13,0.0
#g20romesummit,2021-10-24T14,0.0
#g20romesummit,2021-10-24T15,0.0
#g20romesummit,2021-10-24T16,0.0
#g20romesummit,2021-10-24T17,0.0
#g20romesummit,2021-10-24T18,0.0
#g20romesummit,2021-10-24T19,0.0
#g20romesummit,2021-10-24T20,0.0
#g20romesummit,2021-10-24T21,0.3333333333333333
#g20romesummit,2021-10-24T22,0.3333333333333333
#g20romesummit,2021-10-24T23,0.3333333333333333
#g20romesummit,2021-10-25T00,0.0
#g20romesummit,2021-10-25T01,0.0
#g20romesummit,2021-10-25T02,0.3333333333333333
#g20romesummit,2021-10-25T03,0.3333333333333333
#g20romesummit,2021-10-25T04,0.3333333333333333
#g20romesummit,2021-10-25T05,0.0
#g20romesummit,2021-10-25T06,0.0
#g20romesummit,2021-10-25T07,0.0
#g20romesummit,2021-10-25T08,0.0
#g20romesummit,2021-10-25T09,0.0
#g20romesummit,2021-10-25T10,0.0
#g20romesummit,2021-10-25T11,0.0
#g20romesummit,2021-10-25T12,0.0
#g20romesummit,2021-10-25T13,0.0
#g20romesummit,2021-10-25T14,0.0
#g20romesummit,2021-10-25T15,0.0
#g20romesummit,2021-10-25T16,0.0
#g20romesummit,2021-10-25T17,0.0
#g20romesummit,2021-10-25T18,0.0
#g20romesummit,2021-10-25T19,0.0
#g20romesummit,2021-10-25T20,0.0
#g20romesummit,2021-10-25T21,0.0
#g20romesummit,2021-10-25T22,0.3333333333333333
#g20romesummit,2021-10-25T23,0.3333333333333333
#g20romesummit,2021-10-26T00,1.0
#g20romesummit,2021-10-26T01,1.3333333333333333
#g20romesummit,2021-10-26T02,1.3333333333333333
#g20romesummit,2021-10-26T03,0.6666666666666666
#g20romesummit,2021-10-26T04,0.0
#g20romesummit,2021-10-26T05,0.0
#g20romesummit,2021-10-26T06,0.3333333333333333
#g20romesummit,2021-10-26T07,0.3333333333333333
#g20romesummit,2021-10-26T08,0.6666666666666666
#g20romesummit,2021-10-26T09,0.3333333333333333
#g20romesummit,2021-10-26T10,0.3333333333333333
#g20romesummit,2021-10-26T11,0.0
#g20romesummit,2021-10-26T12,0.3333333333333333
#g20romesummit,2021-10-26T13,0.3333333333333333
#g20romesummit,2021-10-26T14,0.3333333333333333
#g20romesummit,2021-10-26T15,0.0
#g20romesummit,2021-10-26T16,0.3333333333333333
#g20romesummit,2021-10-26T17,0.6666666666666666
#g20romesummit,2021-10-26T18,0.6666666666666666
#g20romesummit,2021-10-26T19,0.3333333333333333
#g20romesummit,2021-10-26T20,0.3333333333333333
#g20romesummit,2021-10-26T21,1.0
#g20romesummit,2021-10-26T22,1.0
#g20romesummit,2021-10-26T23,1.0
#g20romesummit,2021-10-27T00,0.3333333333333333
#g20romesummit,2021-10-27T01,0.3333333333333333
#g20romesummit,2021-10-27T02,0.0
#g20romesummit,2021-10-27T03,0.0
#g20romesummit,2021-10-27T04,0.0
#g20romesummit,2021-10-27T05,0.3333333333333333
#g20romesummit,2021-10-27T06,0.3333333333333333
#g20romesummit,2021-10-27T07,3.0
#g20romesummit,2021-10-27T08,2.6666666666666665
#g20romesummit,2021-10-27T09,2.6666666666666665
#g20romesummit,2021-10-27T10,0.0
#g20romesummit,2021-10-27T11,0.6666666666666666
#g20romesummit,2021-10-27T12,0.6666666666666666
#g20romesummit,2021-10-27T13,1.0
#g20romesummit,2021-10-27T14,0.3333333333333333
#g20romesummit,2021-10-27T15,0.3333333333333333
#g20romesummit,2021-10-27T16,0.0
#g20romesummit,2021-10-27T17,0.0
#g20romesummit,2021-10-27T18,0.0
#g20romesummit,2021-10-27T19,0.0
#g20romesummit,2021-10-27T20,0.0
#g20romesummit,2021-10-27T21,0.0
#g20romesummit,2021-10-27T22,1.0
#g20romesummit,2021-10-27T23,1.0
#g20romesummit,2021-10-28T00,1.3333333333333333
#g20romesummit,2021-10-28T01,0.6666666666666666
#g20romesummit,2021-10-28T02,0.6666666666666666
#g20romesummit,2021-10-28T03,0.6666666666666666
#g20romesummit,2021-10-28T04,0.6666666666666666
#g20romesummit,2021-10-28T05,0.6666666666666666
#g20romesummit,2021-10-28T06,0.6666666666666666
#g20romesummit,2021-10-28T07,1.6666666666666667
#g20romesummit,2021-10-28T08,1.6666666666666667
#g20romesummit,2021-10-28T09,1.6666666666666667
#g20romesummit,2021-10-28T10,1.0
#g20romesummit,2021-10-28T11,1.3333333333333333
#g20romesummit,2021-10-28T12,2.3333333333333335
#g20romesummit,2021-10-28T13,2.0
#g20romesummit,2021-10-28T14,2.3333333333333335
#g20romesummit,2021-10-28T15,1.3333333333333333
#g20romesummit,2021-10-28T16,2.3333333333333335
#g20romesummit,2021-10-28T17,2.6666666666666665
#g20romesummit,2021-10-28T18,34.333333333333336
#g20romesummit,2021-10-28T19,39.666666666666664
#g20romesummit,2021-10-28T20,42.0
#g20romesummit,2021-10-28T21,11.666666666666666
#g20romesummit,2021-10-28T22,8.0
#g20romesummit,2021-10-28T23,7.666666666666667
#g20romesummit,2021-10-29T00,14.333333333333334
#g20romesummit,2021-10-29T01,23.666666666666668
#g20romesummit,2021-10-29T02,35.0
#g20romesummit,2021-10-29T03,34.666666666666664
#g20romesummit,2021-10-29T04,26.666666666666668
#g20romesummit,2021-10-29T05,16.0
#g20romesummit,2021-10-29T06,11.333333333333334
#g20romesummit,2021-10-29T07,9.333333333333334
#g20romesummit,2021-10-29T08,5.666666666666667
#gabon,2021-10-24T08,0.0
